id,dep,nom_simple,nom,nom_espace,nom_reel,long,lat
307,1,neyron,NEYRON,neyron,Neyron,4.93223,45.8148
308,1,saint-paul-de-varax,SAINT-PAUL-DE-VARAX,saint paul de varax,Saint-Paul-de-Varax,5.13333,46.1
309,1,pressiat,PRESSIAT,pressiat,Pressiat,5.38333,46.3333
310,1,chazey-bons,CHAZEY-BONS,chazey bons,Chazey-Bons,5.68333,45.8
311,1,servignat,SERVIGNAT,servignat,Servignat,5.06667,46.4333
312,1,marlieux,MARLIEUX,marlieux,Marlieux,5.06667,46.0667
313,1,andert-et-condon,ANDERT-ET-CONDON,andert et condon,Andert-et-Condon,5.65,45.8
314,1,hautecourt-romaneche,HAUTECOURT-ROMANECHE,hautecourt romaneche,Hautecourt-Romanèche,5.41667,46.1583
315,1,crottet,CROTTET,crottet,Crottet,4.9,46.2833
316,1,druillat,DRUILLAT,druillat,Druillat,5.31667,46.0667
317,1,dompierre-sur-veyle,DOMPIERRE-SUR-VEYLE,dompierre sur veyle,Dompierre-sur-Veyle,5.2,46.0667
318,1,perouges,PEROUGES,perouges,Pérouges,5.18333,45.9
319,1,rignieux-le-franc,RIGNIEUX-LE-FRANC,rignieux le franc,Rignieux-le-Franc,5.18333,45.9333
320,1,giron,GIRON,giron,Giron,5.76667,46.2333
321,1,cerdon-01,CERDON,cerdon,Cerdon,5.46667,46.0833
322,1,cruzilles-les-mepillat,CRUZILLES-LES-MEPILLAT,cruzilles les mepillat,Cruzilles-lès-Mépillat,4.88333,46.2167
323,1,lelex,LELEX,lelex,Lélex,5.95,46.3
324,1,lhopital,LHOPITAL,lhopital,Lhôpital,5.77834,46.0217
325,1,segny,SEGNY,segny,Ségny,6.08333,46.3
326,1,cheignieu-la-balme,CHEIGNIEU-LA-BALME,cheignieu la balme,Cheignieu-la-Balme,5.61667,45.8333
327,1,saint-vulbas,SAINT-VULBAS,saint vulbas,Saint-Vulbas,5.28333,45.8333
328,1,echallon,ECHALLON,echallon,Échallon,5.74139,46.21
329,1,montellier,LE MONTELLIER,le montellier,Le Montellier,5.06667,45.9333
330,1,martignat,MARTIGNAT,martignat,Martignat,5.6,46.2167
331,1,ceyzeriat,CEYZERIAT,ceyzeriat,Ceyzériat,5.31667,46.1667
332,1,montcet,MONTCET,montcet,Montcet,5.11667,46.2
333,1,vonnas,VONNAS,vonnas,Vonnas,5,46.2167
334,1,buellas,BUELLAS,buellas,Buellas,5.13333,46.2
335,1,saint-benigne,SAINT-BENIGNE,saint benigne,Saint-Bénigne,4.96667,46.4333
336,1,chevillard,CHEVILLARD,chevillard,Chevillard,5.58333,46.1167
337,1,bouligneux,BOULIGNEUX,bouligneux,Bouligneux,5,46.0167
338,1,contrevoz,CONTREVOZ,contrevoz,Contrevoz,5.63333,45.8
339,1,champdor,CHAMPDOR,champdor,Champdor,5.6,46.0167
340,1,port-01,PORT,port,Port,5.56667,46.1667
341,1,surjoux,SURJOUX,surjoux,Surjoux,5.8,46.0167
342,1,champfromier,CHAMPFROMIER,champfromier,Champfromier,5.81667,46.2
343,1,vesines,VESINES,vesines,Vésines,4.86667,46.35
344,1,seillonnaz,SEILLONNAZ,seillonnaz,Seillonnaz,5.48333,45.8
345,1,varambon,VARAMBON,varambon,Varambon,5.31667,46.0333
346,1,grand-abergement,LE GRAND-ABERGEMENT,le grand abergement,Le Grand-Abergement,5.66667,46.0333
347,1,jassans-riottier,JASSANS-RIOTTIER,jassans riottier,Jassans-Riottier,4.75,45.9833
348,1,asnieres-sur-saone,ASNIERES-SUR-SAONE,asnieres sur saone,Asnières-sur-Saône,4.88333,46.3833
349,1,condamine-01,CONDAMINE,condamine,Condamine,5.56667,46.1167
350,1,lhuis,LHUIS,lhuis,Lhuis,5.53333,45.75
351,1,romans-01,ROMANS,romans,Romans,5.03333,46.1167
352,1,pizay,PIZAY,pizay,Pizay,5.08333,45.8833
353,1,certines,CERTINES,certines,Certines,5.26667,46.1333
354,1,ruffieu,RUFFIEU,ruffieu,Ruffieu,5.66667,46
355,1,meximieux,MEXIMIEUX,meximieux,Meximieux,5.2,45.9
356,1,saint-rambert-en-bugey,SAINT-RAMBERT-EN-BUGEY,saint rambert en bugey,Saint-Rambert-en-Bugey,5.43333,45.95
357,1,ambronay,AMBRONAY,ambronay,Ambronay,5.35,46
358,1,cize-01,CIZE,cize,Cize,5.43333,46.2
359,1,saint-germain-sur-renon,SAINT-GERMAIN-SUR-RENON,saint germain sur renon,Saint-Germain-sur-Renon,5.05,46.0833
360,1,villette-sur-ain,VILLETTE-SUR-AIN,villette sur ain,Villette-sur-Ain,5.26862,45.9884
361,1,dagneux,DAGNEUX,dagneux,Dagneux,5.06667,45.85
362,1,boissey-01,BOISSEY,boissey,Boissey,5,46.3833
363,1,salavre,SALAVRE,salavre,Salavre,5.35,46.3667
364,1,brion-01,BRION,brion,Brion,5.55251,46.1728
365,1,labalme,LABALME,labalme,Labalme,5.48333,46.1
366,1,sauverny,SAUVERNY,sauverny,Sauverny,6.11667,46.3167
367,1,montceaux,MONTCEAUX,montceaux,Montceaux,4.8,46.1
368,1,brenod,BRENOD,brenod,Brénod,5.6,46.0667
369,1,miserieux,MISERIEUX,miserieux,Misérieux,4.81667,45.9833
370,1,prevessin-moens,PREVESSIN-MOENS,prevessin moens,Prévessin-Moëns,6.08333,46.25
371,1,lent-01,LENT,lent,Lent,5.2,46.1167
372,1,marsonnas,MARSONNAS,marsonnas,Marsonnas,5.06667,46.3333
373,1,manziat,MANZIAT,manziat,Manziat,4.9,46.35
374,1,trevoux-01,TREVOUX,trevoux,Trévoux,4.76667,45.9333
375,1,bellegarde-sur-valserine,BELLEGARDE-SUR-VALSERINE,bellegarde sur valserine,Bellegarde-sur-Valserine,5.81667,46.1
376,1,bourg-en-bresse,BOURG-EN-BRESSE,bourg en bresse,Bourg-en-Bresse,5.21667,46.2
377,1,confort,CONFORT,confort,Confort,5.81667,46.15
378,1,saint-denis-les-bourg,SAINT-DENIS-LES-BOURG,saint denis les bourg,Saint-Denis-lès-Bourg,5.2,46.2
379,1,massignieu-de-rives,MASSIGNIEU-DE-RIVES,massignieu de rives,Massignieu-de-Rives,5.76667,45.75
380,1,saint-etienne-sur-chalaronne,SAINT-ETIENNE-SUR-CHALARONNE,saint etienne sur chalaronne,Saint-Étienne-sur-Chalaronne,4.86667,46.15
381,1,bohas-meyriat-rignat,BOHAS-MEYRIAT-RIGNAT,bohas meyriat rignat,Bohas-Meyriat-Rignat,5.4,46.1333
382,1,chevry-01,CHEVRY,chevry,Chevry,6.03333,46.2833
383,1,fareins,FAREINS,fareins,Fareins,4.76667,46.0167
384,1,gorrevod,GORREVOD,gorrevod,Gorrevod,4.95,46.4167
385,1,valeins,VALEINS,valeins,Valeins,4.86667,46.1167
386,1,vieu-d-izenave,VIEU-D'IZENAVE,vieu d izenave,Vieu-d'Izenave,5.53333,46.0833
387,1,toussieux,TOUSSIEUX,toussieux,Toussieux,4.83333,45.9667
388,1,arbigny,ARBIGNY,arbigny,Arbigny,4.96667,46.4667
389,1,malafretaz,MALAFRETAZ,malafretaz,Malafretaz,5.15,46.3167
390,1,samognat,SAMOGNAT,samognat,Samognat,5.58333,46.25
391,1,cras-sur-reyssouze,CRAS-SUR-REYSSOUZE,cras sur reyssouze,Cras-sur-Reyssouze,5.16667,46.3
392,1,messimy-sur-saone,MESSIMY-SUR-SAONE,messimy sur saone,Messimy-sur-Saône,4.76473,46.0484
393,1,pougny-01,POUGNY,pougny,Pougny,5.95,46.1333
394,1,sandrans,SANDRANS,sandrans,Sandrans,4.98333,46.0667
395,1,pont-de-veyle,PONT-DE-VEYLE,pont de veyle,Pont-de-Veyle,4.88333,46.2667
396,1,mijoux,MIJOUX,mijoux,Mijoux,6,46.3667
397,1,saint-jean-de-gonville,SAINT-JEAN-DE-GONVILLE,saint jean de gonville,Saint-Jean-de-Gonville,5.95,46.2167
398,1,saint-andre-le-bouchoux,SAINT-ANDRE-LE-BOUCHOUX,saint andre le bouchoux,Saint-André-le-Bouchoux,5.08333,46.1167
399,1,chaneins,CHANEINS,chaneins,Chaneins,4.85,46.1
400,1,joyeux,JOYEUX,joyeux,Joyeux,5.1,45.95
401,1,tramoyes,TRAMOYES,tramoyes,Tramoyes,4.96667,45.8667
402,1,biziat,BIZIAT,biziat,Biziat,4.93333,46.2167
403,1,izenave,IZENAVE,izenave,Izenave,5.53333,46.0333
404,1,belmont-luthezieu,BELMONT-LUTHEZIEU,belmont luthezieu,Belmont-Luthézieu,5.66167,45.8795
405,1,arbent,ARBENT,arbent,Arbent,5.68333,46.3
406,1,sutrieu,SUTRIEU,sutrieu,Sutrieu,5.65,45.95
407,1,serrieres-de-briord,SERRIERES-DE-BRIORD,serrieres de briord,Serrières-de-Briord,5.45445,45.8081
408,1,aranc,ARANC,aranc,Aranc,5.5,46
409,1,chaley,CHALEY,chaley,Chaley,5.53333,45.95
410,1,curciat-dongalon,CURCIAT-DONGALON,curciat dongalon,Curciat-Dongalon,5.15,46.4667
411,1,loyettes,LOYETTES,loyettes,Loyettes,5.2,45.7667
412,1,gex,GEX,gex,Gex,6.06667,46.3333
413,1,courtes,COURTES,courtes,Courtes,5.1,46.4667
414,1,bereziat,BEREZIAT,bereziat,Béréziat,5.05,46.3667
415,1,lapeyrouse-01,LAPEYROUSE,lapeyrouse,Lapeyrouse,4.96667,45.9833
416,1,apremont-01,APREMONT,apremont,Apremont,5.65833,46.2083
417,1,villieu-loyes-mollon,VILLIEU-LOYES-MOLLON,villieu loyes mollon,Villieu-Loyes-Mollon,5.22223,45.9206
418,1,leyment,LEYMENT,leyment,Leyment,5.3,45.9167
419,1,etrez,ETREZ,etrez,Étrez,5.18333,46.3333
420,2,gercy,GERCY,gercy,Gercy,3.86667,49.8167
421,2,villemontoire,VILLEMONTOIRE,villemontoire,Villemontoire,3.33333,49.3
422,2,brancourt-le-grand,BRANCOURT-LE-GRAND,brancourt le grand,Brancourt-le-Grand,3.38333,49.9667
423,2,licy-clignon,LICY-CLIGNON,licy clignon,Licy-Clignon,3.26667,49.1
424,2,proisy,PROISY,proisy,Proisy,3.73333,49.9
425,2,chambry-02,CHAMBRY,chambry,Chambry,3.65,49.6
426,2,mont-saint-jean-02,MONT-SAINT-JEAN,mont saint jean,Mont-Saint-Jean,4.2,49.7833
427,2,morgny-en-thierache,MORGNY-EN-THIERACHE,morgny en thierache,Morgny-en-Thiérache,4.06667,49.7667
428,2,mesnil-saint-laurent,MESNIL-SAINT-LAURENT,mesnil saint laurent,Mesnil-Saint-Laurent,3.35,49.8333
429,2,annois,ANNOIS,annois,Annois,3.16667,49.7167
430,2,brunehamel,BRUNEHAMEL,brunehamel,Brunehamel,4.18333,49.7667
431,2,audignicourt,AUDIGNICOURT,audignicourt,Audignicourt,3.13333,49.4833
432,2,montigny-sur-crecy,MONTIGNY-SUR-CRECY,montigny sur crecy,Montigny-sur-Crécy,3.58333,49.7167
433,2,lor,LOR,lor,Lor,4.05,49.5333
434,2,chivres-en-laonnois,CHIVRES-EN-LAONNOIS,chivres en laonnois,Chivres-en-Laonnois,3.85,49.6333
435,2,saint-gobain,SAINT-GOBAIN,saint gobain,Saint-Gobain,3.38333,49.6
436,2,ugny-le-gay,UGNY-LE-GAY,ugny le gay,Ugny-le-Gay,3.16667,49.6667
437,2,happencourt,HAPPENCOURT,happencourt,Happencourt,3.18333,49.7833
438,2,prouvais,PROUVAIS,prouvais,Prouvais,3.98333,49.4667
439,2,azy-sur-marne,AZY-SUR-MARNE,azy sur marne,Azy-sur-Marne,3.36667,49
440,2,terny-sorny,TERNY-SORNY,terny sorny,Terny-Sorny,3.36667,49.45
441,2,droizy,DROIZY,droizy,Droizy,3.38333,49.2833
442,2,pignicourt,PIGNICOURT,pignicourt,Pignicourt,4.03333,49.4167
443,2,moussy-verneuil,MOUSSY-VERNEUIL,moussy verneuil,Moussy-Verneuil,3.63333,49.4167
444,2,aguilcourt,AGUILCOURT,aguilcourt,Aguilcourt,3.96667,49.4
445,2,montaigu-02,MONTAIGU,montaigu,Montaigu,3.83333,49.5333
446,2,moulins-02,MOULINS,moulins,Moulins,3.68333,49.4167
447,2,saulchery,SAULCHERY,saulchery,Saulchery,3.3,48.9833
448,2,nanteuil-la-fosse,NANTEUIL-LA-FOSSE,nanteuil la fosse,Nanteuil-la-Fosse,3.45,49.4333
449,2,guignicourt,GUIGNICOURT,guignicourt,Guignicourt,3.96667,49.4333
450,2,bucy-le-long,BUCY-LE-LONG,bucy le long,Bucy-le-Long,3.38333,49.4
451,2,longpont,LONGPONT,longpont,Longpont,3.21667,49.2667
452,2,montgobert,MONTGOBERT,montgobert,Montgobert,3.15,49.3
453,2,noircourt,NOIRCOURT,noircourt,Noircourt,4.1,49.6667
454,2,rozet-saint-albin,ROZET-SAINT-ALBIN,rozet saint albin,Rozet-Saint-Albin,3.3,49.2
455,2,chivy-les-etouvelles,CHIVY-LES-ETOUVELLES,chivy les etouvelles,Chivy-lès-Étouvelles,3.58333,49.5167
456,2,chavonne,CHAVONNE,chavonne,Chavonne,3.56667,49.4
457,2,artonges,ARTONGES,artonges,Artonges,3.55,48.9333
458,2,oisy-02,OISY,oisy,Oisy,3.66667,50.0167
459,2,juvigny-02,JUVIGNY,juvigny,Juvigny,3.31667,49.45
460,2,marchais-en-brie,MARCHAIS-EN-BRIE,marchais en brie,Marchais-en-Brie,3.48333,48.8833
461,2,bouconville-vauclair,BOUCONVILLE-VAUCLAIR,bouconville vauclair,Bouconville-Vauclair,3.75556,49.4656
462,2,bouteille,LA BOUTEILLE,la bouteille,La Bouteille,3.96667,49.8667
463,2,ly-fontaine,LY-FONTAINE,ly fontaine,Ly-Fontaine,3.3,49.7167
464,2,logny-les-aubenton,LOGNY-LES-AUBENTON,logny les aubenton,Logny-lès-Aubenton,4.2,49.8333
465,2,cuirieux,CUIRIEUX,cuirieux,Cuirieux,3.81667,49.6833
466,2,iron,IRON,iron,Iron,3.66667,49.95
467,2,joncourt,JONCOURT,joncourt,Joncourt,3.3,49.95
468,2,effry,EFFRY,effry,Effry,4,49.9333
469,2,jumigny,JUMIGNY,jumigny,Jumigny,3.71667,49.4167
470,2,chaourse,CHAOURSE,chaourse,Chaourse,4,49.7
471,2,saint-remy-blanzy,SAINT-REMY-BLANZY,saint remy blanzy,Saint-Rémy-Blanzy,3.3,49.2333
472,2,beaumont-en-beine,BEAUMONT-EN-BEINE,beaumont en beine,Beaumont-en-Beine,3.13333,49.7
473,2,plessier-huleu,LE PLESSIER-HULEU,le plessier huleu,Le Plessier-Huleu,3.35,49.2333
474,2,estrees-02,ESTREES,estrees,Estrées,3.28333,49.9667
475,2,baulne-en-brie,BAULNE-EN-BRIE,baulne en brie,Baulne-en-Brie,3.61667,48.9833
476,2,guivry,GUIVRY,guivry,Guivry,3.11667,49.65
477,2,variscourt,VARISCOURT,variscourt,Variscourt,3.98333,49.4167
478,2,chatillon-sur-oise,CHATILLON-SUR-OISE,chatillon sur oise,Châtillon-sur-Oise,3.4,49.7833
479,2,soissons,SOISSONS,soissons,Soissons,3.33333,49.3667
480,2,bray-saint-christophe,BRAY-SAINT-CHRISTOPHE,bray saint christophe,Bray-Saint-Christophe,3.15,49.7667
481,2,herie-la-vieville,LE HERIE-LA-VIEVILLE,le herie la vieville,Le Hérie-la-Viéville,3.63333,49.8167
482,2,aubenton,AUBENTON,aubenton,Aubenton,4.2,49.8333
483,2,braye,BRAYE,braye,Braye,3.36667,49.4333
484,2,brissay-choigny,BRISSAY-CHOIGNY,brissay choigny,Brissay-Choigny,3.36667,49.7167
485,2,remaucourt-02,REMAUCOURT,remaucourt,Remaucourt,3.33333,49.9
486,2,seraucourt-le-grand,SERAUCOURT-LE-GRAND,seraucourt le grand,Seraucourt-le-Grand,3.21667,49.7833
487,2,berry-au-bac,BERRY-AU-BAC,berry au bac,Berry-au-Bac,3.9,49.4
488,2,vivaise,VIVAISE,vivaise,Vivaise,3.56667,49.6167
489,2,proviseux-et-plesnoy,PROVISEUX-ET-PLESNOY,proviseux et plesnoy,Proviseux-et-Plesnoy,4,49.4667
490,2,caumont-02,CAUMONT,caumont,Caumont,3.18333,49.6167
491,2,villers-le-sec-02,VILLERS-LE-SEC,villers le sec,Villers-le-Sec,3.5,49.7833
492,2,vichel-nanteuil,VICHEL-NANTEUIL,vichel nanteuil,Vichel-Nanteuil,3.28333,49.1833
493,2,romery-02,ROMERY,romery,Romery,3.73333,49.9
494,2,fontaine-les-clercs,FONTAINE-LES-CLERCS,fontaine les clercs,Fontaine-lès-Clercs,3.21667,49.8
495,2,chery-les-pouilly,CHERY-LES-POUILLY,chery les pouilly,Chéry-lès-Pouilly,3.6,49.65
496,2,pithon,PITHON,pithon,Pithon,3.1,49.75
497,2,beaurieux-02,BEAURIEUX,beaurieux,Beaurieux,3.73333,49.4
498,2,sinceny,SINCENY,sinceny,Sinceny,3.25,49.6
499,2,bouffignereux,BOUFFIGNEREUX,bouffignereux,Bouffignereux,3.85,49.3667
500,2,saint-gengoulph,SAINT-GENGOULPH,saint gengoulph,Saint-Gengoulph,3.21667,49.1167
501,2,pargny-les-bois,PARGNY-LES-BOIS,pargny les bois,Pargny-les-Bois,3.61667,49.7167
502,2,montigny-l-allier,MONTIGNY-L'ALLIER,montigny l allier,Montigny-l'Allier,3.1,49.1167
503,2,beuvardes,BEUVARDES,beuvardes,Beuvardes,3.48333,49.15
504,2,cuissy-et-geny,CUISSY-ET-GENY,cuissy et geny,Cuissy-et-Geny,3.7,49.4167
505,2,reuilly-sauvigny,REUILLY-SAUVIGNY,reuilly sauvigny,Reuilly-Sauvigny,3.55,49.0667
506,2,vailly-sur-aisne,VAILLY-SUR-AISNE,vailly sur aisne,Vailly-sur-Aisne,3.51667,49.4167
507,2,bievres-02,BIEVRES,bievres,Bièvres,3.71667,49.5
508,2,berny-riviere,BERNY-RIVIERE,berny riviere,Berny-Rivière,3.15,49.4167
509,2,perles,PERLES,perles,Perles,3.65,49.3167
510,2,fontenelle-en-brie,FONTENELLE-EN-BRIE,fontenelle en brie,Fontenelle-en-Brie,3.48333,48.9167
511,2,neuflieux,NEUFLIEUX,neuflieux,Neuflieux,3.16667,49.6
512,2,sainte-croix-02,SAINTE-CROIX,sainte croix,Sainte-Croix,3.78333,49.4833
513,2,pargny-la-dhuys,PARGNY-LA-DHUYS,pargny la dhuys,Pargny-la-Dhuys,3.55,48.95
514,2,brenelle,BRENELLE,brenelle,Brenelle,3.53333,49.3667
515,2,urvillers,URVILLERS,urvillers,Urvillers,3.31667,49.7833
516,2,laversine,LAVERSINE,laversine,Laversine,3.16667,49.35
517,2,origny-sainte-benoite,ORIGNY-SAINTE-BENOITE,origny sainte benoite,Origny-Sainte-Benoite,3.5,49.8333
518,2,cuiry-housse,CUIRY-HOUSSE,cuiry housse,Cuiry-Housse,3.48333,49.3
519,2,neuville-les-dorengt,LA NEUVILLE-LES-DORENGT,la neuville les dorengt,La Neuville-lès-Dorengt,3.68333,49.9667
520,2,blanzy-les-fismes,BLANZY-LES-FISMES,blanzy les fismes,Blanzy-lès-Fismes,3.66667,49.3333
521,2,hargicourt-02,HARGICOURT,hargicourt,Hargicourt,3.18,49.9623
522,2,villers-sur-fere,VILLERS-SUR-FERE,villers sur fere,Villers-sur-Fère,3.53333,49.1833
523,2,herie,LA HERIE,la herie,La Hérie,4.05,49.8833
524,2,bonnesvalyn,BONNESVALYN,bonnesvalyn,Bonnesvalyn,3.31667,49.1167
525,2,haution,HAUTION,haution,Haution,3.83333,49.85
526,2,berzy-le-sec,BERZY-LE-SEC,berzy le sec,Berzy-le-Sec,3.31667,49.3333
527,2,vallee-au-ble,LA VALLEE-AU-BLE,la vallee au ble,La Vallée-au-Blé,3.78333,49.8667
528,2,catelet,LE CATELET,le catelet,Le Catelet,3.25,50
529,2,gizy,GIZY,gizy,Gizy,3.76667,49.6
530,2,saint-algis,SAINT-ALGIS,saint algis,Saint-Algis,3.81667,49.8833
531,2,saint-aubin-02,SAINT-AUBIN,saint aubin,Saint-Aubin,3.18333,49.5167
532,2,bancigny,BANCIGNY,bancigny,Bancigny,4.01667,49.8
533,2,villeneuve-sur-fere,VILLENEUVE-SUR-FERE,villeneuve sur fere,Villeneuve-sur-Fère,3.46667,49.1833
534,2,fleury-02,FLEURY,fleury,Fleury,3.15639,49.2581
535,2,quincy-sous-le-mont,QUINCY-SOUS-LE-MONT,quincy sous le mont,Quincy-sous-le-Mont,3.55,49.3
536,2,besny-et-loizy,BESNY-ET-LOIZY,besny et loizy,Besny-et-Loizy,3.58333,49.6
537,2,chery-les-rozoy,CHERY-LES-ROZOY,chery les rozoy,Chéry-lès-Rozoy,4.08333,49.7167
538,2,chauny,CHAUNY,chauny,Chauny,3.21667,49.6167
539,2,sommette-eaucourt,SOMMETTE-EAUCOURT,sommette eaucourt,Sommette-Eaucourt,3.11667,49.7333
540,2,lierval,LIERVAL,lierval,Lierval,3.61667,49.4833
541,2,chezy-sur-marne,CHEZY-SUR-MARNE,chezy sur marne,Chézy-sur-Marne,3.36667,48.9833
542,2,oulches-la-vallee-foulon,OULCHES-LA-VALLEE-FOULON,oulches la vallee foulon,Oulches-la-Vallée-Foulon,3.75,49.4333
543,2,anizy-le-chateau,ANIZY-LE-CHATEAU,anizy le chateau,Anizy-le-Château,3.45,49.5
544,2,maizy,MAIZY,maizy,Maizy,3.73333,49.3833
545,2,fourdrain,FOURDRAIN,fourdrain,Fourdrain,3.46667,49.6
546,2,nampteuil-sous-muret,NAMPTEUIL-SOUS-MURET,nampteuil sous muret,Nampteuil-sous-Muret,3.41667,49.3
547,2,urcel,URCEL,urcel,Urcel,3.55,49.5
548,2,louatre,LOUATRE,louatre,Louâtre,3.25,49.25
549,2,barzy-en-thierache,BARZY-EN-THIERACHE,barzy en thierache,Barzy-en-Thiérache,3.75,50.0333
550,2,conde-en-brie,CONDE-EN-BRIE,conde en brie,Condé-en-Brie,3.55,49
551,2,dampleux,DAMPLEUX,dampleux,Dampleux,3.15,49.25
552,2,sommelans,SOMMELANS,sommelans,Sommelans,3.3,49.1333
553,2,pontruet,PONTRUET,pontruet,Pontruet,3.23333,49.9
554,2,oigny-en-valois,OIGNY-EN-VALOIS,oigny en valois,Oigny-en-Valois,3.13333,49.2167
555,2,loupeigne,LOUPEIGNE,loupeigne,Loupeigne,3.53333,49.25
556,2,lhuys,LHUYS,lhuys,Lhuys,3.55,49.2833
557,2,eparcy,EPARCY,eparcy,Éparcy,4.06667,49.8667
558,2,chapelle-monthodon,LA CHAPELLE-MONTHODON,la chapelle monthodon,La Chapelle-Monthodon,3.63333,49.0167
559,2,morsain,MORSAIN,morsain,Morsain,3.18333,49.45
560,2,jaulgonne,JAULGONNE,jaulgonne,Jaulgonne,3.53333,49.0833
561,2,chermizy-ailles,CHERMIZY-AILLES,chermizy ailles,Chermizy-Ailles,3.73333,49.4667
562,2,becquigny-02,BECQUIGNY,becquigny,Becquigny,3.46973,50.0173
563,2,festieux,FESTIEUX,festieux,Festieux,3.75,49.5167
564,2,villers-les-guise,VILLERS-LES-GUISE,villers les guise,Villers-lès-Guise,3.68333,49.9
565,2,nampcelles-la-cour,NAMPCELLES-LA-COUR,nampcelles la cour,Nampcelles-la-Cour,4,49.7833
566,2,montigny-en-arrouaise,MONTIGNY-EN-ARROUAISE,montigny en arrouaise,Montigny-en-Arrouaise,3.48333,49.9
567,2,berrieux,BERRIEUX,berrieux,Berrieux,3.85,49.4833
568,2,chigny,CHIGNY,chigny,Chigny,3.76667,49.9167
569,2,muret-et-crouttes,MURET-ET-CROUTTES,muret et crouttes,Muret-et-Crouttes,3.41667,49.2833
570,2,flavigny-le-grand-et-beaurain,FLAVIGNY-LE-GRAND-ET-BEAURAIN,flavigny le grand et beaurain,Flavigny-le-Grand-et-Beaurain,3.66473,49.8909
571,2,laon,LAON,laon,Laon,3.61667,49.5667
572,2,saint-clement-02,SAINT-CLEMENT,saint clement,Saint-Clément,4.06667,49.7667
573,2,dercy,DERCY,dercy,Dercy,3.68333,49.7
574,2,anguilcourt-le-sart,ANGUILCOURT-LE-SART,anguilcourt le sart,Anguilcourt-le-Sart,3.43333,49.6833
575,2,villers-en-prayeres,VILLERS-EN-PRAYERES,villers en prayeres,Villers-en-Prayères,3.66667,49.3833
576,2,chalandry,CHALANDRY,chalandry,Chalandry,3.63333,49.6833
577,2,laval-en-laonnois,LAVAL-EN-LAONNOIS,laval en laonnois,Laval-en-Laonnois,3.6,49.5
578,2,fressancourt,FRESSANCOURT,fressancourt,Fressancourt,3.41667,49.6167
579,2,sourd,LE SOURD,le sourd,Le Sourd,3.75,49.8667
580,2,fontaine-notre-dame-02,FONTAINE-NOTRE-DAME,fontaine notre dame,Fontaine-Notre-Dame,3.43333,49.8833
581,2,chery-chartreuve,CHERY-CHARTREUVE,chery chartreuve,Chéry-Chartreuve,3.61667,49.2667
582,2,mortefontaine-02,MORTEFONTAINE,mortefontaine,Mortefontaine,3.07611,49.3317
583,2,serain,SERAIN,serain,Serain,3.36667,50.0167
584,2,maast-et-violaine,MAAST-ET-VIOLAINE,maast et violaine,Maast-et-Violaine,3.45,49.2833
585,2,neuville-sur-ailette,NEUVILLE-SUR-AILETTE,neuville sur ailette,Neuville-sur-Ailette,3.7,49.4667
586,2,francilly-selency,FRANCILLY-SELENCY,francilly selency,Francilly-Selency,3.23333,49.85
587,2,bezu-le-guery,BEZU-LE-GUERY,bezu le guery,Bézu-le-Guéry,3.23333,49.0167
588,2,marle,MARLE,marle,Marle,3.76667,49.7333
589,2,leme-02,LEME,leme,Lemé,3.76667,49.8333
590,2,cierges,CIERGES,cierges,Cierges,3.6,49.1667
591,2,craonne,CRAONNE,craonne,Craonne,3.78333,49.4333
592,2,courtemont-varennes,COURTEMONT-VARENNES,courtemont varennes,Courtemont-Varennes,3.55,49.0667
593,2,pommiers-02,POMMIERS,pommiers,Pommiers,3.26667,49.4
594,2,gland-02,GLAND,gland,Gland,3.46667,49.05
595,2,landouzy-la-cour,LANDOUZY-LA-COUR,landouzy la cour,Landouzy-la-Cour,3.98333,49.85
596,2,montigny-les-conde,MONTIGNY-LES-CONDE,montigny les conde,Montigny-lès-Condé,3.56667,48.9833
597,2,leuilly-sous-coucy,LEUILLY-SOUS-COUCY,leuilly sous coucy,Leuilly-sous-Coucy,3.33333,49.4833
598,2,ploisy,PLOISY,ploisy,Ploisy,3.3,49.3333
599,2,serval,SERVAL,serval,Serval,3.68333,49.35
600,2,billy-sur-ourcq,BILLY-SUR-OURCQ,billy sur ourcq,Billy-sur-Ourcq,3.3,49.2167
601,2,ambrief,AMBRIEF,ambrief,Ambrief,3.4,49.3167
602,2,prisces,PRISCES,prisces,Prisces,3.86667,49.7833
603,2,roupy,ROUPY,roupy,Roupy,3.18333,49.8167
604,2,roncheres-02,RONCHERES,roncheres,Ronchères,3.6,49.15
605,2,lugny-02,LUGNY,lugny,Lugny,3.81667,49.7833
606,2,chezy-en-orxois,CHEZY-EN-ORXOIS,chezy en orxois,Chézy-en-Orxois,3.18333,49.1333
607,2,dhuizel,DHUIZEL,dhuizel,Dhuizel,3.61667,49.3667
608,2,etampes-sur-marne,ETAMPES-SUR-MARNE,etampes sur marne,Étampes-sur-Marne,3.41667,49.0333
609,2,vaux-en-vermandois,VAUX-EN-VERMANDOIS,vaux en vermandois,Vaux-en-Vermandois,3.15,49.8167
610,2,boue,BOUE,boue,Boué,3.7,50.0167
611,2,fere,LA FERE,la fere,La Fère,3.36667,49.6667
612,2,saint-michel-02,SAINT-MICHEL,saint michel,Saint-Michel,4.13333,49.9167
613,2,castres-02,CASTRES,castres,Castres,3.23333,49.8
