id,dep,name,long,lat
31739,78,soindres,1.66667,48.95
31740,78,jeufosse,1.55,49.0333
31741,78,evecquemont,1.95,49.0167
31742,78,houilles,2.2,48.9167
31743,78,gazeran,1.76667,48.6333
31744,78,flexanville,1.73333,48.85
31745,78,breval,1.53333,48.95
31746,78,nezel,1.83333,48.95
31747,78,hargeville,1.73333,48.9
31748,78,breuil bois robert,1.71667,48.95
31749,78,boinville le gaillard,1.86667,48.4917
31750,78,le port marly,2.11667,48.8833
31751,78,richebourg,1.64167,48.825
31752,78,civry la foret,1.61667,48.8667
31753,78,guerville,1.73333,48.9333
31754,78,bonnieres sur seine,1.58333,49.0333
31755,78,les mureaux,1.91667,49
31756,78,fourqueux,2.06667,48.8833
31757,78,emance,1.73333,48.5833
31758,78,villiers saint frederic,1.88333,48.8167
31759,78,sartrouville,2.18333,48.95
31760,78,rosay,1.68333,48.9167
31761,78,coignieres,1.91667,48.75
31762,78,la verriere,1.95,48.75
31763,78,aulnay sur mauldre,1.85,48.9333
31764,78,croissy sur seine,2.13333,48.8667
31765,78,medan,2,48.95
31766,78,tacoignieres,1.68333,48.8333
31767,78,saint martin de brethencourt,1.9275,48.5095
31768,78,saint lambert,2.01667,48.7333
31769,78,paray douaville,1.875,48.4667
31770,78,montainville,1.86667,48.8833
31771,78,porcheville,1.76667,48.9667
31772,78,jouy mauvoisin,1.65,48.9833
31773,78,bois d arcy,2.01667,48.8
31774,78,flacourt,1.65,48.9333
31775,78,triel sur seine,2,48.9833
31776,78,lainville en vexin,1.81667,49.0667
31777,78,autouillet,1.8,48.85
31778,78,levis saint nom,1.95,48.7167
31779,78,courgent,1.66667,48.9
31780,78,ecquevilly,1.91667,48.95
31781,78,morainvilliers,1.93333,48.9333
31782,78,menerville,1.6,48.95
31783,78,acheres,2.06667,48.9667
31784,78,neauphlette,1.53333,48.9333
31785,78,freneuse,1.6,49.05
31786,78,mareil marly,2.08333,48.8833
31787,78,bennecourt,1.56667,49.0333
31788,78,boinvilliers,1.66667,48.9167
31789,78,bouafle,1.9,48.9667
31790,78,mareil le guyon,1.85,48.7833
31791,78,carrieres sous poissy,2.03333,48.95
31792,78,orphin,1.78333,48.5833
31793,78,saint nom la breteche,2.01667,48.85
31794,78,fontenay saint pere,1.75,49.0333
31795,78,perdreauville,1.625,48.9583
31796,78,follainville dennemont,1.71667,49.0167
31797,78,blaru,1.48333,49.05
31798,78,auffreville brasseuil,1.71056,48.9539
31799,78,millemont,1.73333,48.8
31800,78,poissy,2.05,48.9333
31801,78,arnouville les mantes,1.73333,48.9
31802,78,les essarts le roi,1.9,48.7167
31803,78,prunay en yvelines,1.79528,48.5281
31804,78,marly le roi,2.08333,48.8667
31805,78,boissets,1.58333,48.85
31806,78,davron,1.93333,48.8667
31807,78,carrieres sur seine,2.18333,48.9167
31808,78,sailly,1.8,49.0333
31809,78,buchelay,1.66667,48.9833
31810,78,longnes,1.58333,48.9167
31811,78,grandchamp,1.61667,48.7167
31812,78,saint illiers le bois,1.5,48.9667
31813,78,gambais,1.66667,48.7667
31814,78,ablis,1.84167,48.5167
31815,78,verneuil sur seine,1.98333,48.9833
31816,78,tilly,1.575,48.8833
31817,78,mezy sur seine,1.88111,49.002
31818,78,saint germain de la grange,1.9,48.8333
31819,78,andresy,2.06667,48.9833
31820,78,les loges en josas,2.13333,48.7667
31821,78,epone,1.81667,48.95
31822,78,bazoches sur guyonne,1.85,48.7833
31823,78,jambville,1.85,49.05
31824,78,montfort l amaury,1.81667,48.7833
31825,78,hermeray,1.68806,48.65
31826,78,plaisir,1.95,48.8167
31827,78,magny les hameaux,2.06667,48.7333
31828,78,mulcent,1.65,48.8833
31829,78,mousseaux sur seine,1.65,49.05
31830,78,mantes la ville,1.71667,48.9667
31831,78,la queue les yvelines,1.76667,48.8
31832,78,gargenville,1.81667,49
31833,78,jumeauville,1.78333,48.9167
31834,78,la villeneuve en chevrie,1.53333,49.0167
31835,78,flins neuve eglise,1.58333,48.8833
31836,78,mezieres sur seine,1.8,48.9667
31837,78,choisel,2.01667,48.6833
31838,78,limetz villez,1.54861,49.0612
31839,78,goupillieres,1.76667,48.8833
31840,78,l etang la ville,2.06667,48.8667
31841,78,mondreville,1.55,48.9
31842,78,mareil sur mauldre,1.86667,48.9
31843,78,gressey,1.6,48.8333
31844,78,port villez,1.53333,49.05
31845,78,rosny sur seine,1.63333,49
31846,78,chavenay,1.98333,48.85
31847,78,saint remy l honore,1.88333,48.75
31848,78,vicq,1.83333,48.8167
31849,78,saint cyr l ecole,2.06667,48.8
31850,78,maulette,1.61667,48.8
31851,78,la boissiere ecole,1.65,48.6833
31852,78,neauphle le vieux,1.86667,48.8167
31853,78,bonnelles,2.03333,48.6167
31854,78,orgerus,1.7,48.8333
31855,78,garancieres,1.75,48.8167
31856,78,versailles,2.13333,48.8
31857,78,vaux sur seine,1.96667,49.0167
31858,78,gambaiseuil,1.73333,48.75
31859,78,guyancourt,2.06667,48.7667
31860,78,buc,2.13333,48.7667
31861,78,bullion,2,48.6167
31862,78,chatou,2.15,48.8833
31863,78,auffargis,1.88333,48.7
31864,78,guernes,1.63333,49.0167
31865,78,trappes,2,48.7833
31866,78,gommecourt,1.6,49.0833
31867,78,thoiry,1.8,48.8667
31868,78,sonchamp,1.88333,48.5833
31869,78,toussus le noble,2.11667,48.75
31870,78,vernouillet,1.98333,48.9667
31871,78,les alluets le roi,1.91667,48.9167
31872,78,favrieux,1.65,48.95
31873,78,fontenay le fleury,2.05,48.8167
31874,78,crespieres,1.93333,48.8833
31875,78,le chesnay,2.125,48.825
31876,78,mericourt,1.63333,49.0333
31877,78,beynes,1.86667,48.85
31878,78,bougival,2.13333,48.8667
31879,78,rocquencourt,2.11667,48.8333
31880,78,louveciennes,2.11667,48.8667
31881,78,guitrancourt,1.78333,49.0167
31882,78,drocourt,1.76667,49.05
31883,78,magnanville,1.68333,48.9667
31884,78,maule,1.85,48.9167
31885,78,les mesnuls,1.83333,48.75
31886,78,conflans sainte honorine,2.1,48.9833
31887,78,flins sur seine,1.86667,48.9667
31888,78,septeuil,1.68333,48.9
31889,78,raizeux,1.68333,48.6167
31890,78,boissy sans avoir,1.8,48.8167
31891,78,prunay le temple,1.68333,48.8667
31892,78,mantes la jolie,1.71667,48.9833
31893,78,dammartin en serve,1.61667,48.9
31894,78,bazemont,1.86667,48.9333
31895,78,milon la chapelle,2.05,48.7333
31896,78,saint germain en laye,2.08333,48.9
31897,78,montalet le bois,1.83333,49.05
31898,78,aubergenville,1.85,48.9667
31899,78,voisins le bretonneux,2.05,48.75
31900,78,poigny la foret,1.75,48.6833
31901,78,orvilliers,1.63333,48.8667
31902,78,mittainville,1.65,48.6667
31903,78,maurecourt,2.06667,49
31904,78,les clayes sous bois,1.98333,48.8167
31905,78,cravent,1.48333,49
31906,78,le pecq,2.1,48.9
31907,78,le perray en yvelines,1.85,48.7
31908,78,neauphle le chateau,1.9,48.8167
31909,78,auteuil,1.81667,48.8333
31910,78,villepreux,2.01667,48.8333
31911,78,osmoy,1.71667,48.8667
31912,78,montigny le bretonneux,2.03333,48.7667
31913,78,noisy le roi,2.06667,48.85
31914,78,elancourt,1.95,48.7833
31915,78,vert,1.7,48.9333
31916,78,herbeville,1.88333,48.9
31917,78,saint forget,2,48.7
31918,78,jouy en josas,2.16667,48.7667
31919,78,juziers,1.85,49
31920,78,longvilliers,1.98333,48.5833
31921,78,hardricourt,1.9,49
31922,78,saint illiers la ville,1.55,48.9833
31923,78,gaillon sur montcient,1.89306,49.0259
31924,78,viroflay,2.16667,48.8
31925,78,villennes sur seine,2,48.95
31926,78,orgeval,1.98333,48.9167
31927,78,limay,1.73333,48.9833
31928,78,jouars pontchartrain,1.9,48.7833
31929,78,senlisse,1.98333,48.6833
31930,78,fontenay mauvoisin,1.65,48.9667
31931,78,le mesnil le roi,2.12667,48.9367
31932,78,chevreuse,2.05,48.7
31933,78,saint martin la garenne,1.7,49.0333
31934,78,la celle saint cloud,2.15,48.85
31935,78,thiverval grignon,1.91667,48.85
31936,78,le tremblay sur mauldre,1.86667,48.7833
31937,78,velizy villacoublay,2.18333,48.8
31938,78,dampierre en yvelines,1.98417,48.7039
31939,78,saint hilarion,1.73333,48.6167
31940,78,clairefontaine en yvelines,1.90806,48.6125
31941,78,aigremont,2.01667,48.9
31942,78,mere,1.81667,48.7833
31943,78,grosrouvre,1.76667,48.7833
31944,78,le mesnil saint denis,1.96667,48.7333
31945,78,saint martin des champs,1.71667,48.8833
31946,78,rolleboise,1.61667,49.0167
31947,78,issou,1.78333,49
31948,78,lommoye,1.51667,49
31949,78,saulx marchais,1.83333,48.8333
31950,78,la hauteville,1.61667,48.7
31951,78,saint remy les chevreuse,2.08333,48.7
31952,78,houdan,1.6,48.7833
31953,78,saint arnoult en yvelines,1.93333,48.5667
31954,78,rochefort en yvelines,1.98333,48.5833
31955,78,chateaufort,2.1,48.7333
31956,78,ponthevrard,1.9,48.55
31957,78,villette,1.7,48.9333
31958,78,chapet,1.93333,48.9667
31959,78,andelu,1.81667,48.8833
31960,79,allonne,-0.383333,46.5833
31961,79,frontenay rohan rohan,-0.533333,46.25
31962,79,chenay,-0.033333,46.3167
31963,79,louzy,-0.183333,47.0167
31964,79,echire,-0.4,46.3833
31965,79,saint clementin,-0.516667,46.95
31966,79,l absie,-0.583333,46.6333
31967,79,les fosses,-0.366667,46.1667
31968,79,courlay,-0.566667,46.7833
31969,79,ensigne,-0.233333,46.0833
31970,79,boisme,-0.433333,46.7833
31971,79,prin deyrancon,-0.633333,46.2167
31972,79,le beugnon,-0.5,46.5833
31973,79,montalembert,0.15,46.1
31974,79,bouille loretz,-0.283333,47.0833
31975,79,lezay,-0.016667,46.2667
31976,79,les groseillers,-0.4,46.5333
31977,79,menigoute,-0.05,46.5
31978,79,loubille,-0.066667,46.05
31979,79,mougon,-0.283333,46.2917
31980,79,fors,-0.4,46.2333
31981,79,chiche,-0.366667,46.8
31982,79,saint remy,-0.533333,46.3667
31983,79,magne,-0.55,46.3167
31984,79,limalonges,0.166667,46.1333
31985,79,avon,0.0197222,46.3833
31986,79,bretignolles,-0.6,46.8667
31987,79,clave,-0.216667,46.5
31988,79,cerizay,-0.666667,46.8167
31989,79,availles thouarsais,-0.15,46.85
31990,79,fomperron,-0.1,46.4833
31991,79,vitre,-0.2,46.2833
31992,79,la chapelle pouilloux,0.033333,46.1333
31993,79,parthenay,-0.25,46.65
31994,79,chef boutonne,-0.05,46.1
31995,79,juscorps,-0.383333,46.2167
31996,79,saint maurice la fougereuse,-0.5,47.0333
31997,79,auge,-0.283333,46.4333
31998,79,misse,-0.2,46.95
31999,79,saint germier,-0.033333,46.45
32000,79,pompaire,-0.233333,46.6167
32001,79,marigny,-0.416667,46.2
32002,79,saint genard,-0.133333,46.1833
32003,79,seligne,-0.283333,46.1333
32004,79,niort,-0.466667,46.3167
32005,79,la petite boissiere,-0.75,46.8833
32006,79,assais les jumeaux,-0.0591667,46.7884
32007,79,saint leger de la martiniere,-0.125,46.2275
32008,79,saint paul en gatine,-0.6,46.6333
32009,79,faye l abbesse,-0.35,46.8333
32010,79,aigonnay,-0.25,46.3167
32011,79,saint georges de noisne,-0.25,46.4833
32012,79,saint georges de rex,-0.65,46.2833
32013,79,celles sur belle,-0.2,46.2667
32014,79,vasles,-0.016667,46.5833
32015,79,villefollet,-0.266667,46.1167
32016,79,sainte neomaye,-0.25,46.3667
32017,79,beauvoir sur niort,-0.466667,46.1667
32018,79,saint germain de longue chaume,-0.35,46.7167
32019,79,sansais,-0.583333,46.2667
32020,79,saint loup lamaire,-0.165278,46.7884
32021,79,saint jean de thouars,-0.216667,46.9667
32022,79,neuvy bouin,-0.466667,46.6833
32023,79,tourtenay,-0.133333,47.0333
32024,79,saint andre sur sevre,-0.666667,46.7833
32025,79,lhoumois,-0.133333,46.7
32026,79,ulcot,-0.416667,47.0333
32027,79,oroux,-0.1,46.6833
32028,79,fontenille saint martin d entraigues,-0.131667,46.1234
32029,79,saint generoux,-0.15,46.8833
32030,79,fressines,-0.291667,46.325
32031,79,gourge,-0.166667,46.7333
32032,79,saint christophe sur roc,-0.35,46.45
32033,79,tillou,-0.116667,46.15
32034,79,la foye monjault,-0.533333,46.1833
32035,79,xaintray,-0.466667,46.5
32036,79,chauray,-0.383333,46.35
32037,79,saint maixent l ecole,-0.2,46.4167
32038,79,saint martin du fouilloux,-0.116667,46.6
32039,79,fenioux,-0.483333,46.55
32040,79,chey,-0.05,46.3
32041,79,aiffres,-0.416667,46.2833
32042,79,belleville,-0.499167,46.1259
32043,79,beaussais,-0.15,46.2833
32044,79,amure,-0.616667,46.2667
32045,79,saint medard,-0.266667,46.2167
32046,79,la chapelle gaudin,-0.383333,46.9333
32047,79,melleran,0.00138889,46.1333
32048,79,louin,-0.166667,46.8
32049,79,massais,-0.35,47.0167
32050,79,la creche,-0.3,46.3609
32051,79,le chillou,-0.133333,46.75
32052,79,sainte ouenne,-0.45,46.45
32053,79,saint hilaire la palud,-0.716667,46.2667
32054,79,gournay loize,-0.0580556,46.1559
32055,79,chail,-0.1,46.2
32056,79,thorigne,-0.25,46.2833
32057,79,epannes,-0.583333,46.2333
32058,79,saint martin de saint maixent,-0.2,46.4
32059,79,sauze vaussais,0.1,46.1333
32060,79,la mothe saint heray,-0.1,46.3667
32061,79,lusseray,-0.166667,46.15
32062,79,mauze thouarsais,-0.266667,46.9833
32063,79,sepvret,-0.083333,46.2833
32064,79,coutieres,-0.116667,46.5
32065,79,coulon,-0.583333,46.3167
32066,79,saint romans les melle,-0.183333,46.2
32067,79,prailles,-0.216667,46.3167
32068,79,juille,-0.216667,46.1167
32069,79,mauze sur le mignon,-0.666667,46.2
32070,79,saint leger de montbrun,-0.133333,47
32071,79,saint jouin de milly,-0.6,46.75
32072,79,brulain,-0.316667,46.2
32073,79,lorigne,0.066667,46.1
32074,79,boussais,-0.25,46.8333
32075,79,prisse la charriere,-0.484444,46.1528
32076,79,vernoux sur boutonne,-0.25,46.15
32077,79,mazieres sur beronne,-0.183333,46.2
32078,79,villiers en bois,-0.4,46.15
32079,79,sainte eanne,-0.15,46.3833
32080,79,airvault,-0.15,46.8333
32081,79,brion pres thouet,-0.183333,47.05
32082,79,le busseau,-0.6,46.5833
32083,79,saint marc la lande,-0.379167,46.52
32084,79,saint etienne la cigogne,-0.5,46.1167
32085,79,romans,-0.233333,46.35
32086,79,azay sur thouet,-0.35,46.6167
32087,79,les alleuds,-0.00722222,46.15
32088,79,amailloux,-0.316667,46.75
32089,79,bougon,-0.066667,46.3667
32090,79,saint maixent de beugne,-0.6,46.5
32091,79,nanteuil,-0.166667,46.4167
32092,79,coulonges sur l autize,-0.6,46.4833
32093,79,villemain,-0.083333,46.0167
32094,79,la ferriere en parthenay,-0.083333,46.6667
32095,79,la chapelle thireuil,-0.55,46.5667
32096,79,hanc,-0.016667,46.0833
32097,79,cirieres,-0.616667,46.8333
32098,79,le retail,-0.433333,46.5667
32099,79,saint varent,-0.233333,46.8833
32100,79,thenezay,-0.033333,46.7167
32101,79,vausseroux,-0.133333,46.55
32102,79,pioussay,0.033333,46.0667
32103,79,ardilleux,-0.033333,46.1
32104,79,pas de jeu,-0.033333,46.9833
32105,79,loubigne,-0.083333,46.0667
32106,79,mazieres en gatine,-0.316667,46.5333
32107,79,moncoutant,-0.583333,46.7167
32108,79,saint laurs,-0.566667,46.5167
32109,79,taize,-0.116667,46.9167
32110,79,sainte radegonde,-0.247222,46.9845
32111,79,secondigny,-0.416667,46.6167
32112,79,pugny,-0.516667,46.7167
32113,79,saint pardoux,-0.3,46.5667
32114,79,vernoux en gatine,-0.516667,46.6333
32115,79,irais,-0.083333,46.8833
32116,79,surin,-0.463611,46.4606
32117,79,lageon,-0.25,46.7333
32118,79,brioux sur boutonne,-0.216667,46.1333
32119,79,scille,-0.566667,46.6
32120,79,moutiers sous argenton,-0.383333,46.95
32121,79,bressuire,-0.483333,46.85
32122,79,genneton,-0.416667,47.05
32123,79,le breuil bernard,-0.55,46.7167
32124,79,saint martin les melle,-0.15,46.2167
32125,79,cherveux,-0.35,46.4167
32126,79,la chapelle baton,-0.329444,46.4737
32127,79,saint jacques de thouars,-0.216667,46.9833
32128,79,usseau,-0.58,46.1739
32129,79,sainte blandine,-0.266667,46.25
32130,79,vanzay,0.1,46.2333
32131,79,pamplie,-0.433333,46.5333
32132,79,glenay,-0.25,46.8667
32133,79,le breuil sous argenton,-0.416667,46.9833
32134,79,saint martin de macon,-0.116667,47.0167
32135,79,largeasse,-0.5,46.6833
32136,79,chatillon sur thouet,-0.233333,46.65
32137,79,bouille saint paul,-0.35,47.0333
32138,79,argenton l eglise,-0.266667,47.05
32139,79,saint aubin du plain,-0.483333,46.9333
32140,79,villiers sur chize,-0.3,46.1
32141,79,reffannes,-0.183333,46.55
32142,79,saurais,-0.15,46.6167
32143,79,villiers en plaine,-0.533333,46.4
32144,79,chanteloup,-0.516667,46.7667
32145,79,les forges,-0.033333,46.55
32146,79,marnes,-0.016667,46.85
32147,79,geay,-0.326111,46.8803
32148,79,saint martin de bernegoue,-0.35,46.2333
32149,79,verruyes,-0.283333,46.5167
32150,79,la peyratte,-0.15,46.6667
32151,79,thouars,-0.216667,46.9667
32152,79,le tallud,-0.3,46.6333
32153,79,sciecq,-0.466667,46.3667
32154,79,souvigne,-0.183333,46.3667
32155,79,saint lin,-0.233333,46.5333
32156,79,saint martin de sanzay,-0.2,47.0833
32157,79,bouin,-0.016667,46.0833
32158,79,pouffonds,-0.1,46.2
32159,79,la boissiere en gatine,-0.366667,46.5667
32160,79,maisontiers,-0.25,46.7833
32161,79,francois,-0.35,46.3667
32162,79,voultegon,-0.516667,46.9333
32163,79,puihardy,-0.536944,46.5234
32164,79,moutiers sous chantemerle,-0.616667,46.7
32165,79,la chapelle saint etienne,-0.566667,46.6833
32166,79,nueil les aubiers,-0.59,46.9373
32167,79,saivres,-0.233333,46.4333
32168,79,cersay,-0.35,47.05
32169,79,beaulieu sous parthenay,-0.233333,46.5833
32170,79,couture d argenson,-0.083333,46
32171,79,saint aubin le cloud,-0.35,46.65
32172,79,maire levescault,0.0813889,46.1542
32173,79,luzay,-0.2,46.9333
32174,79,cherigne,-0.166667,46.1167
32175,79,combrand,-0.683333,46.8667
32176,79,boisserolles,-0.466667,46.1
32177,79,saint pierre des echaubrognes,-0.744167,46.9895
32178,79,vouille,-0.366667,46.3167
32179,79,adilly,-0.316667,46.6833
32180,79,saint amand sur sevre,-0.8,46.8667
32181,79,vancais,0.05,46.3
32182,79,la coudre,-0.466667,46.95
32183,79,saint jouin de marnes,-0.05,46.8833
32184,79,priaires,-0.6,46.1333
32185,79,sainte gemme,-0.287778,46.9006
32186,79,etusson,-0.516667,47.0167
32187,79,exoudun,-0.066667,46.3333
32188,79,coulonges thouarsais,-0.316667,46.9333
32189,79,exireuil,-0.183333,46.4333
32190,79,germond rouvre,-0.420278,46.455
32191,79,vallans,-0.55,46.2167
32192,79,pougne herisson,-0.4,46.65
32193,79,saint vincent la chatre,-0.033333,46.2167
32194,79,doux,0.016667,46.75
32195,79,fenery,-0.366667,46.6833
32196,79,messe,0.116667,46.2667
32197,79,granzay gript,-0.468889,46.2142
32198,79,ardin,-0.55,46.4833
32199,79,pamproux,-0.05,46.3833
32200,79,clussais la pommeraie,0.05,46.2
32201,79,saint pompain,-0.6,46.4333
32202,79,la bataille,-0.1,46.0833
32203,79,saint coutant,0.00194444,46.2145
32204,79,mauleon,-0.748333,46.9236
32205,79,viennay,-0.25,46.6833
32206,79,paizay le tort,-0.183333,46.1667
32207,79,salles,-0.0994444,46.3853
32208,79,le vanneau irleau,-0.633333,46.3
32209,79,arcais,-0.683333,46.3
32210,79,le bourdet,-0.616667,46.2333
32211,79,saint romans des champs,-0.35,46.2
32212,79,chantecorps,-0.15,46.5
32213,79,pliboux,0.133333,46.1667
32214,79,aubigne,-0.133333,46.05
32215,79,asnieres en poitou,-0.183333,46.1
32216,79,chize,-0.35,46.1167
32217,79,pers,0.066667,46.2167
32218,79,saint cyr la lande,-0.15,47.05
32219,79,luche thouarsais,-0.333333,46.9
32220,79,soudan,-0.116667,46.4333
32221,79,montravers,-0.716667,46.8333
32222,79,le pin,-0.654167,46.8612
32223,79,pressigny,-0.1,46.75
32224,79,la couarde,-0.15,46.3167
32225,79,sompt,-0.1,46.15
32226,79,crezieres,-0.133333,46.0833
32227,79,azay le brule,-0.25,46.4
32228,79,bessines,-0.5,46.3
32229,79,saint gelais,-0.383333,46.3833
32230,79,beceleuf,-0.5,46.4667
32231,79,pierrefitte,-0.3,46.8667
32232,79,brieuil sur chize,-0.316667,46.1167
32233,79,brie,-0.0408333,46.9198
32234,79,oiron,-0.083333,46.95
32235,79,trayes,-0.483333,46.6833
32236,79,la chapelle bertrand,-0.183333,46.6167
32237,79,caunay,0.083333,46.2
32238,79,sainte verge,-0.216667,47.0167
32239,79,secondigne sur belle,-0.3,46.1667
32240,79,clesse,-0.416667,46.7167
32241,79,rom,0.116667,46.3
32242,79,la chapelle saint laurent,-0.483333,46.75
32243,79,tessonniere,-0.183333,46.8167
32244,79,cours,-0.416667,46.5
32245,79,luche sur brioux,-0.15,46.1333
32246,79,le vert,-0.383333,46.0833
32247,79,faye sur ardin,-0.516667,46.45
32248,79,saint maxire,-0.483333,46.4
32249,79,champdeniers saint denis,-0.405,46.4842
32250,79,saint symphorien,-0.5,46.2667
32251,79,sainte soline,0.033333,46.25
32252,79,la rochenard,-0.583333,46.2
32253,79,thorigny sur le mignon,-0.55,46.15
32254,79,maisonnay,-0.066667,46.1833
32255,79,argenton les vallees,-0.45,46.9833
32256,79,soutiers,-0.266667,46.5667
32257,79,prahecq,-0.35,46.25
32258,79,melle,-0.133333,46.2167
32259,79,perigne,-0.25,46.1833
32260,79,la foret sur sevre,-0.65,46.7667
32261,79,aubigny,-0.133333,46.7333
32262,79,vautebis,-0.15,46.5333
32263,79,vouhe,-0.233333,46.55
32264,79,paizay le chapt,-0.183333,46.0833
32265,80,moyenneville,1.75,50.075
32266,80,bussu,2.96667,49.9333
32267,80,marquaix,3.06667,49.9333
32268,80,crouy saint pierre,2.0875,49.9692
32269,80,beaumetz,2.11667,50.1333
32270,80,mericourt en vimeu,1.95,49.9
32271,80,templeux le guerard,3.15,49.9667
32272,80,mailly raineval,2.45,49.75
32273,80,famechon,2.05,49.75
32274,80,canchy,1.88333,50.1833
32275,80,fontaine le sec,1.8,49.95
32276,80,mericourt l abbe,2.56667,49.95
32277,80,mezerolles,2.23333,50.1833
32278,80,bus les artois,2.54139,50.1034
32279,80,villers bocage,2.33333,49.9833
32280,80,gruny,2.83333,49.7333
32281,80,balatre,2.86667,49.7167
32282,80,warsy,2.65,49.7
32283,80,vauchelles les domart,2.05,50.05
32284,80,mezieres en santerre,2.55,49.7833
32285,80,fontaine sur maye,1.93333,50.2333
32286,80,morisel,2.48333,49.7667
32287,80,vironchaux,1.81667,50.2833
32288,80,croix moligneaux,2.98333,49.8
32289,80,biaches,2.91667,49.9167
32290,80,ignaucourt,2.56667,49.8333
32291,80,saint maulvis,1.83333,49.9
32292,80,bernay en ponthieu,1.75,50.2667
32293,80,quevauvillers,2.08333,49.8167
32294,80,hombleux,2.98333,49.7333
32295,80,vecquemont,2.45,49.8833
32296,80,maison roland,2.01667,50.1167
32297,80,le hamel,2.56667,49.8833
32298,80,berneuil,2.16667,50.1
32299,80,clairy saulchoix,2.16667,49.85
32300,80,vaudricourt,1.55,50.1167
32301,80,avesnes chaussoy,1.86667,49.9
32302,80,tailly,1.94695,49.9306
32303,80,barly,2.26667,50.2
32304,80,franleu,1.65,50.1
32305,80,bernes,3.08333,49.9
32306,80,froyelles,1.93333,50.2333
32307,80,lanches saint hilaire,2.13333,50.1
32308,80,englebelmer,2.6,50.05
32309,80,doullens,2.35,50.15
32310,80,miannay,1.71667,50.1
32311,80,aumatre,1.78333,49.9167
32312,80,vauchelles les quesnoy,1.88333,50.1
32313,80,marieux,2.43333,50.1
32314,80,flixecourt,2.08333,50.0167
32315,80,lucheux,2.41667,50.2
32316,80,courcelette,2.75,50.0667
32317,80,nampty,2.2,49.8
32318,80,maurepas,2.83333,49.9833
32319,80,eaucourt sur somme,1.88333,50.0667
32320,80,naours,2.28333,50.0333
32321,80,behencourt,2.43333,49.9667
32322,80,saint riquier,1.95,50.1333
32323,80,louvrechy,2.4,49.7333
32324,80,forceville,2.56667,50.05
32325,80,quend,1.63333,50.3167
32326,80,aumont,1.91667,49.8833
32327,80,saint gratien,2.41667,49.95
32328,80,oisemont,1.76667,49.95
32329,80,port le grand,1.75,50.15
32330,80,boufflers,2.01667,50.2667
32331,80,bettembos,1.88333,49.8
32332,80,lieramont,3.05,50
32333,80,cavillon,2.08333,49.9167
32334,80,fricourt,2.71667,50
32335,80,malpart,2.5,49.6833
32336,80,vaux sur somme,2.55,49.9167
32337,80,woignarue,1.5,50.1167
32338,80,rainneville,2.35,49.9667
32339,80,mouflers,2.05,50.0333
32340,80,cartigny,3.01667,49.9167
32341,80,equennes eramecourt,1.96,49.7339
32342,80,cerisy,2.63861,49.9064
32343,80,montigny sur l hallue,2.45,49.9667
32344,80,lihons,2.76667,49.8167
32345,80,allenay,1.5,50.0833
32346,80,cayeux en santerre,2.6,49.8167
32347,80,harponville,2.51667,50.0333
32348,80,rouy le petit,2.95,49.7667
32349,80,fleury,2.11667,49.75
32350,80,guyencourt sur noye,2.36667,49.7833
32351,80,bourdon,2.06667,49.9833
32352,80,tilloy les conty,2.18333,49.75
32353,80,frettemeule,1.64389,50
32354,80,allery,1.9,49.9667
32355,80,argoules,1.83333,50.35
32356,80,champien,2.85,49.6833
32357,80,folleville,2.36667,49.6833
32358,80,contoire,2.55,49.7167
32359,80,le boisle,1.98333,50.2667
32360,80,sauvillers mongival,2.46667,49.7333
32361,80,namps maisnil,2.10695,49.8028
32362,80,sentelie,2.03333,49.7167
32363,80,thezy glimont,2.43333,49.8167
32364,80,framicourt,1.68333,49.95
32365,80,dominois,1.85,50.3333
32366,80,blangy tronville,2.41667,49.8833
32367,80,millencourt en ponthieu,1.9,50.15
32368,80,bray sur somme,2.71667,49.9333
32369,80,lancheres,1.55,50.1667
32370,80,bouzincourt,2.61667,50.0167
32371,80,hallu,2.8,49.7833
32372,80,bazentin,2.76667,50.0333
32373,80,bacouel sur selle,2.23333,49.8333
32374,80,guillaucourt,2.63333,49.85
32375,80,tilloloy,2.75,49.6333
32376,80,vron,1.75,50.3167
32377,80,hem hardinval,2.3,50.1667
32378,80,cizancourt,2.91667,49.8333
32379,80,inval boiron,1.75,49.8833
32380,80,boismont,1.68333,50.15
32381,80,chaulnes,2.8,49.8167
32382,80,monchy lagache,3.05,49.85
32383,80,saint maxent,1.73333,50
32384,80,neufmoulin,1.9,50.1333
32385,80,villers les roye,2.73333,49.7
32386,80,arrest,1.61667,50.1333
32387,80,herissart,2.41667,50.0167
32388,80,halloy les pernois,2.2,50.05
32389,80,guillemont,2.83333,50.0167
32390,80,bealcourt,2.18333,50.2
32391,80,bouquemaison,2.33333,50.2167
32392,80,bellancourt,1.91667,50.0833
32393,80,fonches fonchette,2.8175,49.7756
32394,80,ercourt,1.71667,50.05
32395,80,rogy,2.21667,49.7
32396,80,noyelles en chaussee,1.98333,50.2
32397,80,gorges,2.16667,50.1167
32398,80,sailly saillisel,2.91667,50.0333
32399,80,morvillers saint saturnin,1.83333,49.7833
32400,80,senlis le sec,2.56667,50.0333
32401,80,outrebois,2.25,50.1667
32402,80,ville sur ancre,2.61667,49.95
32403,80,saint vaast en chaussee,2.20556,49.9701
32404,80,bray les mareuil,1.85,50.05
32405,80,yvrench,2,50.1833
32406,80,chuignolles,2.73333,49.9
